,Unnamed: 0,name,description,winery,ages,tipes_grapes,Colors
4060,4060,Remelluri Blanco 2017,"White wine Barrel. 12 months in French oak barrels. Winery: Remelluri. D.O.Ca. Rioja. (La Rioja) Variety: Chardonnay, Garnacha Blanca, Viognier and Other White varieties.",LAN,LAN,Chardonnay,White wine
4061,4061,Partida Creus Vinel·lo Tinto 2019,"Red wine Young Natural. Winery: Partida Creus. Penedès. (Catalonia) Variety: Garnacha Tinta, Sumoll, Garrut, Queixal de Llop, Samsó, Trepat and Ull de Perdiu.",Partida Creus,Partida Creus,Garnacha Tinta,Red wine
4062,4062,Cunqueiro III Milenium 2019,"White wine Young. Winery: Cunqueiro. D.O. Ribeiro. (Galicia) Variety: Albariño, Treixadura, Loureira Blanca and Godello.",Cunqueiro,Cunqueiro,Albariño,White wine
4063,4063,Louis Jadot Meursault 2017,White wine Barrel. 15 months in French oak barrels. Winery: Louis Jadot. AOC Meursault. (Burgundy) Variety: Chardonnay,Louis Jadot,Louis Jadot,Chardonnay,White wine
4064,4064,Domaine François Mikulski Bourgogne Côte d'Or blanc 2018,White wine Barrel Respectful agriculture. Winery: Domaine François Mikulski. AOC Bourgogne. (Burgundy) Variety: Chardonnay,Domaine François Mikulski,Domaine François Mikulski,Chardonnay,White wine
4065,4065,Domaine François Mikulski Meursault 2018,White wine Barrel Respectful agriculture. Winery: Domaine François Mikulski. AOC Meursault. (Burgundy) Variety: Chardonnay,Domaine François Mikulski,Domaine François Mikulski,Chardonnay,White wine
4066,4066,Billaud-Simon Chablis 2018,White wine. Winery: Billaud-Simon. AOC Chablis. (Burgundy) Variety: Chardonnay,Billaud-Simon,Billaud-Simon,Chardonnay,White wine
4067,4067,Torre La Moreira Magnum 2018,White wine Young. Winery: Marqués de Vizhoja. D.O. Rías Baixas. (Galicia) Variety: Albariño,Marqués de Vizhoja,Marqués de Vizhoja,Albariño,White wine
4068,4068,Martín Codax Organistrum 2016,White wine Barrel fermented. Winery: Martín Códax. D.O. Rías Baixas. (Galicia) Variety: Albariño,Martín Códax,Martín Códax,Albariño,White wine
4069,4069,Guímaro 2019,Red wine Young Respectful agriculture. Winery: Guímaro. D.O. Ribeira Sacra. (Galicia) Variety: Mencía,Guímaro,Guímaro,Mencía,Red wine
4070,4070,Dry River Chardonnay 2018,White wine Barrel. Winery: Dry River. Martinborough. (Wellington) Variety: Chardonnay,Dry River,Dry River,Chardonnay,White wine
4071,4071,Mas Candí La Pura 2018,White wine In large clay earthenware jars Natural. 8 months in amphoras. Winery: Mas Candí. D.O. Penedès. (Catalonia) Variety: Xarel·lo,Mas Candí,Mas Candí,Xarel·lo,White wine
4072,4072,Taanug Cabernet Merlot Crianza 2018,Red wine Barrel Kosher. 12 months in oak barrels. Winery: Pinord. D.O. Penedès. (Catalonia) Variety: Cabernet Sauvignon and Merlot.,Pinord,Pinord,Cabernet Sauvignon,Red wine
4073,4073,Domaine François Mikulski Meursault Charmes 1er Cru 2018,White wine Barrel Respectful agriculture. Winery: Domaine François Mikulski. AOC Meursault Charmes 1er Cru / Côte d'Or. (Burgundy) Variety: Chardonnay,Domaine François Mikulski,Domaine François Mikulski,Chardonnay,White wine
4074,4074,Massís 2016,White wine Crianza. 8 months on lees in the barrel. Winery: Vins del Massís. D.O. Catalunya. (Catalonia) Variety: Xarel·lo and Garnacha Blanca.,LAN,LAN,Garnacha Blanca,White wine
4075,4075,La Tremenda 2014,Red wine Reserva. 14 months in French oak barrels. Winery: Vins del Tros. D.O. Terra Alta. (Catalonia) Variety: Samsó,Vins del Tros,Vins del Tros,Samsó,Red wine
4076,4076,Joseph Drouhin Volnay 2018,Red wine Barrel Biodinámico. Winery: Joseph Drouhin. AOC Volnay / Côte-d'Or. (Burgundy) Variety: Pinot Noir,Joseph Drouhin,Joseph Drouhin,Côt,Red wine
4077,4077,Eremitas Amón de Kélia 2018,White wine Aged in cement eggs Organic. Winery: Mateus Nicolau de Almeida. DOC Douro. (Douro) Variety: Rabigato,Mateus Nicolau de Almeida,Mateus Nicolau de Almeida,Rabigato,White wine
4078,4078,Domaine de Fontbonau Côtes-du-Rhône 2017,Red wine Barrel Organic. Winery: Domaine de Fontbonau. AOC Côtes du Rhône. (Rhone) Variety: Syrah and Garnacha Tinta.,Domaine de Fontbonau,Domaine de Fontbonau,Côt,Red wine
4079,4079,Eremitas Antão do Deserto 2017,White wine Aged in cement eggs Organic. Winery: Mateus Nicolau de Almeida. DOC Douro. (Douro) Variety: Rabigato,Mateus Nicolau de Almeida,Mateus Nicolau de Almeida,Rabigato,White wine
4080,4080,Eremitas Paulo de Tebas 2018,White wine Aged in cement eggs Organic. Winery: Mateus Nicolau de Almeida. DOC Douro. (Douro) Variety: Rabigato,Mateus Nicolau de Almeida,Mateus Nicolau de Almeida,Rabigato,White wine
4081,4081,Trans Douro Express Cima Corgo 2018,Red wine Aged in cement eggs Organic. Winery: Mateus Nicolau de Almeida. DOC Douro. (Douro) Variety: Touriga Nacional and Touringa franca.,Mateus Nicolau de Almeida,Mateus Nicolau de Almeida,Touriga Nacional,Red wine
4082,4082,Trans Douro Express Baixo Corgo 2018,"Red wine Aged in cement eggs Organic. Winery: Mateus Nicolau de Almeida. DOC Douro. (Douro) Variety: Touriga Nacional, Touringa franca, Tinta rotiz and Tinta barroca.",Mateus Nicolau de Almeida,Mateus Nicolau de Almeida,Ti,Red wine
4083,4083,Trans Douro Express Douro Superior 2018,"Red wine Aged in cement eggs Organic. Winery: Mateus Nicolau de Almeida. DOC Douro. (Douro) Variety: Touriga Nacional, Tinta rotiz, Tinta barroca, Tinta Amarela and Touringa franca.",Mateus Nicolau de Almeida,Mateus Nicolau de Almeida,Ti,Red wine
4084,4084,Quinta de Couselo 2019,"White wine Barrel. Winery: Quinta de Couselo. D.O. Rías Baixas. (Galicia) Variety: Albariño, Loureiro and Caíño Blanco.",LAN,LAN,Albariño,White wine
4085,4085,Artigas 2017,"Red wine Barrel. 16 months in French, Allier oak barrels. Winery: Bodegas Mas Alta. D.O.Q. Priorat. (Catalonia) Variety: Cabernet Sauvignon, Cariñena and Garnacha Tinta.",Bodegas Mas Alta,Bodegas Mas Alta,Cabernet Sauvignon,Red wine
4086,4086,Abel Mendoza Graciano Garnacha Grano a Grano 2017,Red wine Barrel Respectful agriculture. 18 months in French oak barrels. Winery: Abel Mendoza. D.O.Ca. Rioja. (La Rioja) Variety: Garnacha Tinta and Graciano.,Abel Mendoza,Abel Mendoza,Garnacha Tinta,Red wine
4087,4087,António Madeira Vinha da Serra Tinto 2016,"Red wine Barrel Biodinámico Natural Respectful agriculture. Winery: António Madeira. DOC Dao. (Beiras) Variety: Tinta Amarela, Jaen and Baga.",António Madeira,António Madeira,Baga,Red wine
4088,4088,Finca A Pedreira 2019,White wine Aged on its lees Respectful agriculture. 5 months on lees in stainless steel vats. Winery: Fulcro. D.O. Rías Baixas. (Galicia) Variety: Albariño,Fulcro,Fulcro,Albariño,White wine
4089,4089,Finca Los Guijarrales 2018,Red wine Barrel Organic Natural. Winery: Goyo García Viticultor. D.O. Ribera del Duero. (Castilla y León) Variety: Graciano,Goyo García Viticultor,Goyo García Viticultor,Graciano,Red wine
4090,4090,Ramón Bilbao Reserva Magnum 2015,"Red wine Reserva. 20 months in American oak barrels. Winery: Ramón Bilbao. D.O.Ca. Rioja. (La Rioja) Variety: Mazuela, Graciano and Tempranillo.",Graci,Graci,Graciano,Red wine
4091,4091,Camino Romano 2018,Red wine Barrel Organic. 12 months in French oak barrels used. Winery: Dominio Romano. D.O. Ribera del Duero. (Castilla y León) Variety: Tinto Fino,Dominio Romano,Dominio Romano,Ti,Red wine
4092,4092,Marqués de Murrieta Primer Rosé 2019,Rosé wine Young. Winery: Marqués de Murrieta. D.O.Ca. Rioja. (La Rioja) Variety: Mazuela,Marqués de Murrieta,Marqués de Murrieta,Mazuela,Rosé wine
4093,4093,Viña Pedrosa Crianza Magnum 2016,Red wine Crianza. 18 months in French and American oak barrels. Winery: Hermanos Pérez Pascuas. D.O. Ribera del Duero. (Castilla y León) Variety: Tinto Fino,Hermanos Pérez Pascuas,Hermanos Pérez Pascuas,Ti,Red wine
4094,4094,Finca Viladellops Xarel·lo 2017,White wine Barrel Organic. 8 months on lees in the barrel. Winery: Finca Viladellops. D.O. Penedès. (Catalonia) Variety: Xarel·lo and Xarel·lo Rojo.,Finca Viladellops,Finca Viladellops,Xarel·lo,White wine
4095,4095,Ramón Bilbao Edición Limitada 2017,Red wine Crianza. 14 months in French and American oak barrels. Winery: Ramón Bilbao. D.O.Ca. Rioja. (La Rioja) Variety: Tempranillo,Ramón Bilbao,Ramón Bilbao,Tempranillo,Red wine
4096,4096,Kumeu River Mate's Vineyard Chardonnay 2017,White wine Barrel. Winery: Kumeu River. Hawke's Bay. (Hawke's Bay) Variety: Chardonnay,Kumeu River,Kumeu River,Chardonnay,White wine
4097,4097,Valderroa 2017,Red wine Young. Winery: Valdesil. D.O. Valdeorras. (Galicia) Variety: Mencía,Valdesil,Valdesil,Mencía,Red wine
4098,4098,Livio Felluga Sauvignon 2019,White wine Young. Winery: Livio Felluga. DOP Colli Orientali del Friuli. (Friuli-Venezia Giulia) Variety: Sauvignon Blanc,LAN,LAN,Sauvignon Blanc,White wine
4099,4099,Livio Felluga Friulano 2019,White wine Young. Winery: Livio Felluga. DOP Colli Orientali del Friuli. (Friuli-Venezia Giulia) Variety: Friulano,LAN,LAN,Friulano,White wine
4100,4100,Livio Felluga Pinot Grigio 2019,White wine Young. Winery: Livio Felluga. DOP Colli Orientali del Friuli. (Friuli-Venezia Giulia) Variety: Pinot Grigio,Livio Felluga,Livio Felluga,Pinot Grigio,White wine
4101,4101,Domaine Valette Vieilles Vignes Mâcon-Chaintré 2015,White wine Barrel Organic Natural. Winery: Maison Valette. AOC Mâcon-Chaintré. (Burgundy) Variety: Chardonnay,Maison Valette,Maison Valette,Chardonnay,White wine
4102,4102,Izadi Blanco 2019,"White wine Young. 3 months in French oak barrels. Winery: Izadi. D.O.Ca. Rioja. (La Rioja) Variety: Garnacha Blanca, Viura, Tempranillo Blanco, Malvasía and Other White varieties.",Izadi,Izadi,Garnacha Blanca,White wine
4103,4103,Château de Selle Coeur de Grain Rosé 2018,"Rosé wine Barrel. Winery: Domaines Ott. AOC Côtes de Provence. (Provence) Variety: Cabernet Sauvignon, Garnacha Tinta, Syrah and Cinsault.",Domaines Ott,Domaines Ott,Cabernet Sauvignon,Rosé wine
4104,4104,Domaine Valette Mâcon-Villages 2017,White wine Barrel Organic Natural. Winery: Maison Valette. AOC Mâcon-Villages. (Burgundy) Variety: Chardonnay,Maison Valette,Maison Valette,Chardonnay,White wine
4105,4105,Moreau-Naudet Petit Chablis 2018,White wine Aged on its lees Respectful agriculture. Winery: Domaine Moreau-Naudet. AOC Petit Chablis. (Burgundy) Variety: Chardonnay,Domaine Moreau-Naudet,Domaine Moreau-Naudet,Chardonnay,White wine
4106,4106,A Graña 2018,White wine Barrel Respectful agriculture. Winery: Bodegas Nanclares Prieto. D.O. Rías Baixas. (Galicia) Variety: Albariño,Bodegas Nanclares Prieto,Bodegas Nanclares Prieto,Albariño,White wine
4107,4107,Alberto Nanclares 2018,White wine Aged on its lees Respectful agriculture. Winery: Bodegas Nanclares Prieto. D.O. Rías Baixas. (Galicia) Variety: Albariño,Bodegas Nanclares Prieto,Bodegas Nanclares Prieto,Albariño,White wine
4108,4108,Livio Felluga Sharis 2019,White wine Young. Winery: Livio Felluga. DOP Colli Orientali del Friuli. (Friuli-Venezia Giulia) Variety: Chardonnay and Ribolla Gialla.,Livio Felluga,Livio Felluga,Chardonnay,White wine
4109,4109,Livio Felluga Chardonnay 2019,White wine Young. Winery: Livio Felluga. DOP Colli Orientali del Friuli. (Friuli-Venezia Giulia) Variety: Chardonnay,Livio Felluga,Livio Felluga,Chardonnay,White wine
4110,4110,Emilio Valerio 2016,"Red wine Barrel. 9 months in French oak barrels. Winery: Emilio Valerio. D.O. Navarra. (Navarra) Variety: Cabernet Sauvignon, Tempranillo, Garnacha Tinta and Merlot.",Emilio Valerio,Emilio Valerio,Cabernet Sauvignon,Red wine
4111,4111,Pepe Mendoza Casa Agrícola Viña El Veneno 2018,"Red wine Barrel. 3 months in French oak barrels 500 L. Winery: Pepe Mendoza. D.O. Alicante. (Valencia) Variety: Monastrell, Alicante Bouschet and Syrah.",Pepe Mendoza,Pepe Mendoza,Alicante,Red wine
4112,4112,Tiago Teles Raiz Tinto 2017,Red wine Aged in cement eggs Natural Organic. Winery: Tiago Teles. Vinho de Portugal. (Beiras) Variety: Bical and Alfrochiero.,Tiago Teles,Tiago Teles,Alfrochiero,Red wine
4113,4113,René Barbier Abocado Semiseco 2019,"Red wine Young. Winery: René Barbier. D.O. Penedès. (Catalonia) Variety: Monastrell, Tempranillo and Garnacha Tinta.",René Barbier,René Barbier,Garnacha Tinta,Red wine
4114,4114,Les Vignes de Bila-Haut Rouge 2018,"Red wine. Winery: Domaine de Bila-Haut. AOC Côtes-du-Roussillon. (Languedoc-Roussillon) Variety: Syrah, Cariñena and Garnacha Tinta.",Domaine de Bila-Haut,Domaine de Bila-Haut,Cariñena,Red wine
4115,4115,Naiades 2016,White wine Crianza. 7 months in French oak barrels. Winery: Naia. D.O. Rueda. (Castilla y León) Variety: Verdejo,Naia,Naia,Ti,White wine
4116,4116,Naia Magnum 2019,White wine Young. 4 months on lees in stainless steel vats. Winery: Naia. D.O. Rueda. (Castilla y León) Variety: Verdejo,Naia,Naia,Ti,White wine
4117,4117,K-Naia Magnum 2019,White wine Young. Winery: Naia. D.O. Rueda. (Castilla y León) Variety: Sauvignon Blanc and Verdejo.,LAN,LAN,Sauvignon Blanc,White wine
4118,4118,Suzzane 2018,Red wine Barrel Respectful agriculture. 14 months in French oak barrels. Winery: Oxer Bastegieta. D.O.Ca. Rioja. (La Rioja) Variety: Garnacha Tinta,Oxer Bastegieta,Oxer Bastegieta,Garnacha Tinta,Red wine
4119,4119,Rebels de Batea Negre 2018,Red wine Young. 3 months in French oak barrels used. Winery: 7 magnífics. D.O. Terra Alta. (Catalonia) Variety: Garnacha Tinta,7 magnífics,7 magnífics,Garnacha Tinta,Red wine
4120,4120,Box 6 bottles Barón de Ley Reserva + 6 glasses,Give wine. Winery: Barón de Ley. D.O.Ca. Rioja. (La Rioja),Barón de Ley,Barón de Ley,0,Sin definir
4121,4121,Box 6 bottles La Atalaya del Camino + 6 glasses,Give wine. Winery: Atalaya. D.O. Almansa. (Castilla La Mancha),Atalaya,Atalaya,Ti,Sin definir
4122,4122,Box 6 bottles Juan Gil Silver Label 12 meses + 6 glasses,Give wine. Winery: Juan Gil. D.O. Jumilla. (Murcia),Juan Gil,Juan Gil,0,Sin definir
4123,4123,La Trucha 2019,White wine Aged on its lees. 6 months on lees in stainless steel vats. Winery: Bodega Finca Garabelos. D.O. Rías Baixas. (Galicia) Variety: Albariño,Bodega Finca Garabelos,Bodega Finca Garabelos,Albariño,White wine
4124,4124,Els Vinyerons Lluerna Blanc 2019,White wine Young Natural. Winery: Els Vinyerons Vins Naturals. D.O. Penedès. (Catalonia) Variety: Xarel·lo,Els Vinyerons Vins Naturals,Els Vinyerons Vins Naturals,Xarel·lo,White wine
4125,4125,Els Vinyerons Saltamartí Negre 2019,Red wine Young Natural. Winery: Els Vinyerons Vins Naturals. D.O. Penedès. (Catalonia) Variety: Garnacha Tinta and Tempranillo.,Els Vinyerons Vins Naturals,Els Vinyerons Vins Naturals,Garnacha Tinta,Red wine
4126,4126,Habla de Ti 2019,White wine Young Organic. Winery: Habla. VT Extremadura. (Estremadura) Variety: Sauvignon Blanc,Habla,Habla,Sauvignon Blanc,White wine
4127,4127,L' Alleu Vinyes Velles 2018,Red wine Barrel. 10 months in French oak barrels. Winery: Vendrell-Rived. D.O. Montsant. (Catalonia) Variety: Garnacha Tinta and Cariñena.,Vendrell-Rived,Vendrell-Rived,Cariñena,Red wine
4128,4128,Beronia Ecológico 2018,Red wine Barrel Organic. 5 months in French oak barrels 225 L. Winery: Beronia. D.O.Ca. Rioja. (La Rioja) Variety: Tempranillo,Beronia,Beronia,Tempranillo,Red wine
4129,4129,David & Nadia Elpidios 2017,"Red wine Barrel Organic. Winery: David & Nadia. Wine of Origin Swartland. (Coastal Region) Variety: Syrah, Cariñena, Pinotage, Garnacha Tinta and Cinsault.",David & Nadia,David & Nadia,Cariñena,Red wine
4130,4130,Tío Pepe en Rama Saca 2020,Fortified wine Fino. 5 years in criaderas and soleras. Winery: Bodegas Tío Pepe. D.O. Jerez-Xérès-Sherry. (Andalusia) Variety: Palomino,Bodegas Tío Pepe,Bodegas Tío Pepe,Palomino,Fortified wine
4131,4131,Carlania Sant Pere d'Ambigats 2019,White wine Aged on its lees Natural Organic. Winery: Celler Carlania. Conca de Barberà. (Catalonia) Variety: Macabeo and Trepat.,Celler Carlania,Celler Carlania,Macabeo,White wine
4132,4132,Domaine Vacheron Sancerre Rouge 2017,Red wine Barrel Organic Biodinámico. Winery: Domaine Vacheron. AOC Sancerre. (Loire) Variety: Pinot Noir,Domaine Vacheron,Domaine Vacheron,Ance,Red wine
4133,4133,Loxarel Amaltea Blanc 2019,White wine Young Biodinámico. Winery: Loxarel. D.O. Catalunya. (Catalonia) Variety: Xarel·lo and Garnacha Blanca.,LAN,LAN,Garnacha Blanca,White wine
4134,4134,Celeste Roble 2019,Red wine Oak. Winery: Torres. D.O. Ribera del Duero. (Castilla y León) Variety: Tinto Fino,Torres,Torres,Ti,Red wine
4135,4135,Pesquera Reserva (3L) 2010,Red wine Reserva. 24 months in American oak barrels. Winery: Pesquera. D.O. Ribera del Duero. (Castilla y León) Variety: Tinto Fino,Pesquera,Pesquera,Ti,Red wine
4136,4136,Cueva Orange 2018,Orange wine Aged on its lees Natural. Winery: Bodegas Cueva. D.O. Utiel-Requena. (Valencia) Variety: Tardana,Bodegas Cueva,Bodegas Cueva,Tardana,Orange wine
4137,4137,Viña Pomal Rosado 2019,Rosé wine Young. Winery: Bodegas Bilbaínas. D.O.Ca. Rioja. (La Rioja) Variety: Garnacha Tinta and Viura.,Bodegas Bilbaínas,Bodegas Bilbaínas,Garnacha Tinta,Rosé wine
4138,4138,Pago de los Capellanes Roble 2019,Red wine Oak. 5 months in French oak barrels. Winery: Pago de los Capellanes. D.O. Ribera del Duero. (Castilla y León) Variety: Tempranillo,LAN,LAN,Tempranillo,Red wine
4139,4139,Derain Bourgogne Aligoté 2018,White wine Barrel Natural. Winery: Dominique Derain. AOC Bourgogne Aligote. (Burgundy) Variety: Aligoté,Dominique Derain,Dominique Derain,Aligoté,White wine
4140,4140,Fulcro 2018,White wine Barrel Respectful agriculture. 12 months in French oak barrels used. Winery: Fulcro. D.O. Rías Baixas. (Galicia) Variety: Albariño,Fulcro,Fulcro,Albariño,White wine
4141,4141,Condes de Albarei 2019,White wine Young. Winery: Adega Condes de Albarei. D.O. Rías Baixas. (Galicia) Variety: Albariño,Adega Condes de Albarei,Adega Condes de Albarei,Albariño,White wine
4142,4142,Cueva Joy 2018,Orange wine Natural. 4 months in an inox tank. Winery: Bodegas Cueva. D.O. Utiel-Requena. (Valencia) Variety: Macabeo and Tardana.,Bodegas Cueva,Bodegas Cueva,Macabeo,Orange wine
4143,4143,Goliardo Caiño 2017,Red wine Crianza. 12 months in French oak barrels. Winery: Forjas del Salnés. D.O. Rías Baixas. (Galicia) Variety: Caíño Tinto,Forjas del Salnés,Forjas del Salnés,Caíño Tinto,Red wine
4144,4144,Josep Grau Granit 2019,White wine Barrel Organic. Winery: Josep Grau Viticultor. D.O. Montsant. (Catalonia) Variety: Garnacha Blanca,Josep Grau Viticultor,Josep Grau Viticultor,Garnacha Blanca,White wine
4145,4145,Zárate Balado 2019,White wine Aged on its lees. 9 months on lees in stainless steel vats. Winery: Zárate. D.O. Rías Baixas. (Galicia) Variety: Albariño,Zárate,Zárate,Albariño,White wine
4146,4146,Zárate Tras Da Viña 2018,White wine Reserva. 24 months on lees in stainless steel vats. Winery: Zárate. D.O. Rías Baixas. (Galicia) Variety: Albariño,Zárate,Zárate,Albariño,White wine
4147,4147,Castillo de Monjardín Chardonnay 2019,White wine Young. Winery: Bodegas Castillo de Monjardín. D.O. Navarra. (Navarra) Variety: Chardonnay,Bodegas Castillo de Monjardín,Bodegas Castillo de Monjardín,Chardonnay,White wine
